Name;Total_Trav;Total_Leng;Shape_Leng;Origin;Dest;Time
1001 - 5206;160.54816451424838;12843.853161139868;11194.302345382552;1001;5206;0:00:00
1001 - 1103;160.55723569892692;12844.578855914147;8771.406587167614;1001;1103;0:00:00
1001 - 1955;161.0579386495652;12884.635091965214;9895.355523103455;1001;1955;0:00:00
1001 - 1941;161.12817939267345;12890.254351413872;9132.8053351974;1001;1941;0:00:00
1001 - 5701;161.36427673989903;12909.14213919192;10884.93345949792;1001;5701;0:00:00
1001 - 2101;162.27706029583254;12982.16482366659;10047.580929322125;1001;2101;0:00:00
1001 - 2002;164.0625879192689;13125.007033541511;10545.64611474828;1001;2002;0:00:00
1001 - 1368;164.47212205127275;13157.769764101817;11762.892958681692;1001;1368;0:00:00
1001 - 1933;164.5777456886279;13166.219655090237;8654.966753385257;1001;1933;0:00:00
1001 - 2917;164.66498841339637;13173.199073071706;11190.024467743648;1001;2917;0:00:00
1001 - 2211;164.68989942364266;13175.19195389142;11823.225181405229;1001;2211;0:00:00
1001 - 2202;164.7303598002721;13178.428784021773;11498.367714165859;1001;2202;0:00:00
1001 - 5715;164.8340333300566;13186.722666404527;11020.686864629262;1001;5715;0:00:00
1001 - 2220;164.9108357717176;13192.86686173741;11975.22535304429;1001;2220;0:00:00
1001 - 1926;165.51452347861056;13241.161878288847;6972.1443025746885;1001;1926;0:00:00
1001 - 5204;165.80629964242235;13264.503971393784;11572.673898143039;1001;5204;0:00:00
1001 - 1906;166.47869030574023;13318.295224459218;10306.129044892275;1001;1906;0:00:00
1001 - 5107;166.5584321280256;13324.674570242049;11568.0117448954;1001;5107;0:00:00
1001 - 2028;167.09941643242587;13367.953314594064;10541.830875276162;1001;2028;0:00:00
1001 - 1370;167.38851631572427;13391.081305257938;11711.855160503132;1001;1370;0:00:00
1001 - 2025;167.529787031243;13402.382962499443;10972.424577520722;1001;2025;0:00:00
1001 - 2217;167.57595147694926;13406.076118155936;12486.354748265727;1001;2217;0:00:00
1001 - 1402;167.64704843832146;13411.76387506572;10401.61421138858;1001;1402;0:00:00
1001 - 5115;168.0599440772849;13444.79552618279;11449.930426197721;1001;5115;0:00:00
1001 - 5707;168.42801525547296;13474.241220437836;11198.041618148553;1001;5707;0:00:00
1001 - 2104;168.52162092595546;13481.72967407644;10959.715115403174;1001;2104;0:00:00
1001 - 2009;169.04959052046388;13523.967241637107;11052.827601023953;1001;2009;0:00:00
1001 - 2219;169.05493556800715;13524.394845440574;12129.279796546174;1001;2219;0:00:00
1001 - 5106;169.0819047634934;13526.552381079462;11045.53001272828;1001;5106;0:00:00
1001 - 1369;169.35924299284255;13548.739439427405;11663.682090917053;1001;1369;0:00:00
1001 - 5704;169.77420295835998;13581.936236668798;11328.40282557193;1001;5704;0:00:00
1001 - 2118;169.92963774485946;13594.37101958876;10698.739498058549;1001;2118;0:00:00
1001 - 5919;170.02589453617114;13602.071562893694;10587.820845552878;1001;5919;0:00:00
1001 - 5705;170.08047392520746;13606.437914016606;11440.773058699346;1001;5705;0:00:00
1001 - 1318;170.3240292684344;13625.92234147475;12375.5538209017;1001;1318;0:00:00
1001 - 2007;170.48983817016273;13639.18705361301;11185.072936039374;1001;2007;0:00:00
1001 - 1922;170.65916995765397;13652.733596612321;9224.161905920313;1001;1922;0:00:00
1001 - 1927;171.25219069822253;13700.175255857801;6834.884097744298;1001;1927;0:00:00
1001 - 1317;171.38310367791163;13710.648294232931;10017.408350346795;1001;1317;0:00:00
1001 - 1301;171.6143757370601;13729.150058964797;10699.847659017807;1001;1301;0:00:00
1001 - 5916;171.93902804252153;13755.122243401729;10769.016493742096;1001;5916;0:00:00
1001 - 1315;172.71375555151582;13817.100444121263;12762.692123455936;1001;1315;0:00:00
1001 - 5208;172.88061723460126;13830.4493787681;11867.749944726424;1001;5208;0:00:00
1001 - 2203;173.09064167452885;13847.251333962316;12627.085440573557;1001;2203;0:00:00
1001 - 1934;173.28751647611242;13863.001318088998;9167.656188581159;1001;1934;0:00:00
1001 - 1322;174.5051299052954;13960.410392423633;11224.387242389064;1001;1322;0:00:00
1001 - 5105;174.5761331944024;13966.09065555218;11958.779663000856;1001;5105;0:00:00
1001 - 1319;174.6286567393817;13970.292539150538;12752.872385359842;1001;1319;0:00:00
1001 - 1403;174.7683846134662;13981.470769077296;11204.761946346864;1001;1403;0:00:00
1001 - 2008;175.08812906249264;14007.05032499941;11781.076987129592;1001;2008;0:00:00
1001 - 5722;175.7554701379664;14060.437611037314;11822.024257677105;1001;5722;0:00:00
1001 - 5104;176.1409197249495;14091.27357799596;11713.662131036597;1001;5104;0:00:00
1001 - 1304;176.2253003623686;14098.024028989495;11565.314863843774;1001;1304;0:00:00
1001 - 3601;176.54220653398238;14123.376522718594;12052.992678605635;1001;3601;0:00:00
1001 - 1365;176.63055547368816;14130.444437895048;12067.882272884954;1001;1365;0:00:00
1001 - 2218;177.0362916389895;14162.903331119165;12386.761193006741;1001;2218;0:00:00
1001 - 1932;177.65532316284603;14212.425853027678;9707.78071961955;1001;1932;0:00:00
1001 - 1320;177.71120140577858;14216.896112462282;11453.16005904485;1001;1320;0:00:00
1001 - 1312;177.72672225884781;14218.137780707822;12440.539561116932;1001;1312;0:00:00
1001 - 2016;177.98198310627038;14238.558648501623;11115.91997834937;1001;2016;0:00:00
1001 - 5205;178.09617935788606;14247.694348630881;12296.827620092006;1001;5205;0:00:00
1001 - 5102;178.14561996719334;14251.649597375459;12320.370721656282;1001;5102;0:00:00
1001 - 1414;178.1972327858687;14255.778622869504;11379.818829410913;1001;1414;0:00:00
1001 - 1412;178.5111114998351;14280.888919986814;11339.101946975812;1001;1412;0:00:00
1001 - 1401;178.72999170180358;14298.39933614429;10704.156144805364;1001;1401;0:00:00
1001 - 1316;179.35492907820645;14348.394326256504;13310.973610486812;1001;1316;0:00:00
1001 - 1371;179.8832541252034;14390.660330016262;13161.150495575503;1001;1371;0:00:00
1001 - 1928;179.88728920244537;14390.983136195633;5729.141649103324;1001;1928;0:00:00
1001 - 2208;180.0429491133726;14403.435929069818;12708.821693122549;1001;2208;0:00:00
1001 - 1323;180.06157355132095;14404.925884105674;11311.39321266876;1001;1323;0:00:00
1001 - 5918;180.23365382569474;14418.69230605559;10961.892677399252;1001;5918;0:00:00
1001 - 1321;180.40611977048025;14432.48958163842;11755.407800212572;1001;1321;0:00:00
1001 - 2902;180.53185349789075;14442.54827983127;11636.227937140426;1001;2902;0:00:00
1001 - 4322;181.13311143313928;14490.648914651147;12652.48469278445;1001;4322;0:00:00
1001 - 1931;181.336190156232;14506.895212498557;10262.671402346701;1001;1931;0:00:00
1001 - 1441;181.33941331971454;14507.153065577164;11718.86099464829;1001;1441;0:00:00
1001 - 5965;181.43806540191738;14515.04523215339;10170.865432033295;1001;5965;0:00:00
1001 - 2209;181.56823753411115;14525.459002728894;12834.192590504796;1001;2209;0:00:00
1001 - 1415;181.6817391587131;14534.53913269704;11457.246723201826;1001;1415;0:00:00
1001 - 5101;181.7918478992321;14543.347831938567;12263.396945702343;1001;5101;0:00:00
1001 - 1924;181.9782234153251;14558.257873226003;10956.20803684255;1001;1924;0:00:00
1001 - 2014;182.01663358730028;14561.330686984023;11303.54600609329;1001;2014;0:00:00
1001 - 5721;182.29656073685533;14583.724858948433;12098.989525625193;1001;5721;0:00:00
1001 - 5964;182.3316620228269;14586.53296182616;10950.287644891112;1001;5964;0:00:00
1001 - 2918;182.64706002836544;14611.76480226923;11755.099453593844;1001;2918;0:00:00
1001 - 2204;182.97238245168398;14637.790596134717;13590.688686184883;1001;2204;0:00:00
1001 - 2904;183.0109212415924;14640.873699327387;11648.290486995513;1001;2904;0:00:00
1001 - 2010;183.06263893024465;14645.011114419567;11930.063820091502;1001;2010;0:00:00
1001 - 1366;183.12029824965774;14649.62385997262;12030.150609601382;1001;1366;0:00:00
1001 - 1367;183.27968976904413;14662.375181523528;12465.882734974362;1001;1367;0:00:00
1001 - 5116;183.3234317616122;14665.874540928968;12568.590614063713;1001;5116;0:00:00
1001 - 2029;183.58756536595172;14687.00522927613;11395.647284143384;1001;2029;0:00:00
1001 - 5720;183.6400136563875;14691.201092511006;12152.921406410991;1001;5720;0:00:00
1001 - 5724;183.99522239101555;14719.617791281242;11706.349789539023;1001;5724;0:00:00
1001 - 1929;184.08439297850612;14726.751438280495;6043.8730516352125;1001;1929;0:00:00
1001 - 5713;184.30628440918545;14744.502752734847;12651.811316053489;1001;5713;0:00:00
1001 - 5103;184.59344120767688;14767.475296614146;12318.420602004067;1001;5103;0:00:00
1001 - 2216;184.63560139647674;14770.848111718136;13148.474713910337;1001;2216;0:00:00
1001 - 2011;184.75010097564683;14780.00807805174;12212.75200801965;1001;2011;0:00:00
1001 - 2923;184.81534888752014;14785.227911001606;11147.047764812123;1001;2923;0:00:00
1001 - 5709;184.92782128121684;14794.225702497346;12397.866839947601;1001;5709;0:00:00
1001 - 5714;185.2629469871186;14821.035758969485;12357.372523888876;1001;5714;0:00:00
1001 - 1311;185.2837971083173;14822.70376866538;12417.569630244854;1001;1311;0:00:00
1001 - 5305;185.29709857154404;14823.767885723513;12843.91080028422;1001;5305;0:00:00
1001 - 1439;185.2994811277841;14823.95849022274;11821.544418386216;1001;1439;0:00:00
1001 - 1328;185.30312699900398;14824.250159920313;13765.416808258813;1001;1328;0:00:00
1001 - 1306;185.5661053751135;14845.288430009068;14109.270482419885;1001;1306;0:00:00
1001 - 5723;185.56851365863102;14845.481092690488;12462.455460693023;1001;5723;0:00:00
1001 - 1920;185.882103516491;14870.56828131927;9625.461511224268;1001;1920;0:00:00
1001 - 1908;186.2700985385157;14901.607883081246;10180.505911850694;1001;1908;0:00:00
1001 - 4317;186.30486289556686;14904.389031645358;13826.641697075327;1001;4317;0:00:00
1001 - 1413;186.563908579665;14925.112686373195;12172.925392896483;1001;1413;0:00:00
1001 - 5108;186.9164561740586;14953.31649392468;13079.202770456679;1001;5108;0:00:00
1001 - 1909;186.92777409539775;14954.221927631826;9722.916515160798;1001;1909;0:00:00
1001 - 2020;187.00981488658448;14960.785190926748;11307.003201516593;1001;2020;0:00:00
1001 - 3635;187.21729461339942;14977.383569071962;12764.132356986878;1001;3635;0:00:00
1001 - 1373;187.24645765963112;14979.716612770479;13499.085128708815;1001;1373;0:00:00
1001 - 2214;187.3694778164817;14989.558225318535;14194.394330509385;1001;2214;0:00:00
1001 - 1338;187.40580257089854;14992.464205671875;13978.020253738307;1001;1338;0:00:00
1001 - 1440;187.781506532966;15022.520522637285;12017.13421872661;1001;1440;0:00:00
1001 - 1907;187.8156420245079;15025.251361960638;11789.368509560163;1001;1907;0:00:00
1001 - 1438;187.92175534272994;15033.740427418394;12111.031049408855;1001;1438;0:00:00
1001 - 1324;188.20727163964656;15056.581731171724;13333.387669016209;1001;1324;0:00:00
1001 - 5118;188.44212688888325;15075.370151110654;12693.98778496906;1001;5118;0:00:00
1001 - 3625;188.61548013447282;15089.238410757833;13133.878458862126;1001;3625;0:00:00
1001 - 5112;188.72995820607082;15098.396656485662;12360.616780890376;1001;5112;0:00:00
1001 - 5718;188.9454982244179;15115.639857953434;12306.105214336967;1001;5718;0:00:00
1001 - 2017;188.9730185671837;15117.841485374685;11789.92129548022;1001;2017;0:00:00
1001 - 2024;188.9957786668903;15119.66229335122;12394.205817896045;1001;2024;0:00:00
1001 - 1305;189.22268376023524;15137.814700818815;13241.737120603497;1001;1305;0:00:00
1001 - 5113;189.25446652205449;15140.357321764353;11593.940567846188;1001;5113;0:00:00
1001 - 3602;189.26290029623374;15141.032023698708;13091.045234949042;1001;3602;0:00:00
1001 - 5904;189.28920810088542;15143.136648070848;10122.272423786166;1001;5904;0:00:00
1001 - 1336;189.4026713213749;15152.21370570998;13988.0005928852;1001;1336;0:00:00
1001 - 2015;189.5088471321397;15160.707770571173;9926.71892224057;1001;2015;0:00:00
1001 - 5706;189.56909372952026;15165.52749836163;12621.640800625524;1001;5706;0:00:00
1001 - 1372;189.67217036658573;15173.773629326846;13551.777036303247;1001;1372;0:00:00
1001 - 1342;189.72572261314644;15178.057809051705;14459.049492399949;1001;1342;0:00:00
1001 - 1325;190.26893321872987;15221.514657498388;13891.44335790698;1001;1325;0:00:00
1001 - 1339;190.30047187117526;15224.037749694015;14226.214266973693;1001;1339;0:00:00
1001 - 1329;190.49942121424633;15239.953697139696;13783.431791166984;1001;1329;0:00:00
1001 - 1420;190.60851268073756;15248.681014458996;12562.791395662129;1001;1420;0:00:00
1001 - 1310;190.82356703054487;15265.885362443587;13034.389397984487;1001;1310;0:00:00
1001 - 1404;190.9150794334396;15273.206354675163;12157.953222839864;1001;1404;0:00:00
1001 - 1327;191.34413961500957;15307.531169200747;13886.266495162634;1001;1327;0:00:00
1001 - 2215;191.45481768957225;15316.38541516578;13751.905165910117;1001;2215;0:00:00
1001 - 1340;191.4746044679389;15317.9683574351;13990.943355438754;1001;1340;0:00:00
1001 - 5117;191.5739035874187;15325.912286993489;13145.372132489087;1001;5117;0:00:00
1001 - 3633;191.6033677509495;15328.26942007596;13107.683274017287;1001;3633;0:00:00
1001 - 1418;192.14678962213156;15371.743169770523;12635.85022024522;1001;1418;0:00:00
1001 - 1337;192.33730313002056;15386.984250401638;14237.568880582723;1001;1337;0:00:00
1001 - 2019;193.4952405097836;15479.61924078268;12161.265739571129;1001;2019;0:00:00
1001 - 2012;193.60607910218;15488.486328174396;12551.487328991667;1001;2012;0:00:00
1001 - 3634;193.73688498868648;15498.950799094915;13233.502946654193;1001;3634;0:00:00
1001 - 1335;193.76269672907486;15501.015738325987;14466.714423630401;1001;1335;0:00:00
1001 - 2212;194.11730297891395;15529.384238313125;13612.19871068925;1001;2212;0:00:00
1001 - 2916;194.15194685704014;15532.155748563215;11249.673624986812;1001;2916;0:00:00
1001 - 5110;194.25486412988784;15540.389130391022;13083.34132483768;1001;5110;0:00:00
1001 - 1406;194.35489895993842;15548.39191679508;12723.584465094373;1001;1406;0:00:00
1001 - 2207;194.358520316292;15548.68162530336;13718.480987547275;1001;2207;0:00:00
1001 - 4321;194.48168418710546;15558.534734968442;12593.768075070771;1001;4321;0:00:00
1001 - 5304;194.6695308602896;15573.562468823162;13559.608666534497;1001;5304;0:00:00
1001 - 5712;194.9365606446597;15594.924851572767;13123.204419947622;1001;5712;0:00:00
1001 - 1330;195.403534132712;15632.282730616947;14272.223511866792;1001;1330;0:00:00
1001 - 4318;195.68797871689716;15655.038297351772;13808.986289640176;1001;4318;0:00:00
1001 - 1910;195.9271761327972;15674.174090623781;10648.014099147647;1001;1910;0:00:00
1001 - 1363;196.11850076683635;15689.480061346909;13560.014978410514;1001;1363;0:00:00
1001 - 5111;196.1369405280748;15690.95524224599;13089.32951716889;1001;5111;0:00:00
1001 - 1334;196.16597798326336;15693.278238661067;14491.43739778825;1001;1334;0:00:00
1001 - 3672;196.2679632805483;15701.437062443867;13687.510240757912;1001;3672;0:00:00
1001 - 5725;196.38145676787602;15710.516541430083;12918.5752808874;1001;5725;0:00:00
1001 - 1416;196.43439026824691;15714.751221459752;12652.507984014874;1001;1416;0:00:00
1001 - 1911;196.54080634687023;15723.264507749613;10518.314620521694;1001;1911;0:00:00
1001 - 1356;196.5754801010167;15726.038408081327;14694.793839306278;1001;1356;0:00:00
1001 - 1332;196.76175737519335;15740.94059001546;14185.407589825314;1001;1332;0:00:00
1001 - 1352;196.78655031051608;15742.924024841279;14678.323885716454;1001;1352;0:00:00
1001 - 1308;196.8669334822066;15749.35467857652;14870.732413694752;1001;1308;0:00:00
1001 - 1364;197.30241574721558;15784.193259777241;13157.261944931044;1001;1364;0:00:00
1001 - 1419;197.31003277431546;15784.802621945231;13040.565115095926;1001;1419;0:00:00
1001 - 1923;197.31687215051716;15785.349772041369;11296.983892396878;1001;1923;0:00:00
1001 - 3626;197.45435694351056;15796.348555480847;13667.415585480396;1001;3626;0:00:00
1001 - 1523;197.4863868882234;15798.91095105788;13097.17468943027;1001;1523;0:00:00
1001 - 1331;197.7987424310248;15823.899394481976;14205.071002050403;1001;1331;0:00:00
1001 - 1524;197.83996933447446;15827.19754675797;13647.647362023523;1001;1524;0:00:00
1001 - 1347;197.92998920483768;15834.399136387017;14205.20754843331;1001;1347;0:00:00
1001 - 1362;198.10718540944413;15848.574832755527;13991.156975134722;1001;1362;0:00:00
1001 - 3667;198.2765446678409;15862.123573427276;13639.819776146744;1001;3667;0:00:00
1001 - 5914;198.47680453769047;15878.144363015244;11920.6802830389;1001;5914;0:00:00
1001 - 4316;198.6299880611627;15890.399044893018;14957.050049583368;1001;4316;0:00:00
1001 - 1936;198.71723353752057;15897.378683001638;10098.056313998255;1001;1936;0:00:00
1001 - 3610;199.00700727138073;15920.560581710452;13576.424134339091;1001;3610;0:00:00
1001 - 1326;199.0170881417992;15921.367051343923;13938.016030260058;1001;1326;0:00:00
1001 - 1355;199.2997447088636;15943.979576709084;14720.02497657058;1001;1355;0:00:00
1001 - 1341;199.31710001477526;15945.36800118202;14519.522772299933;1001;1341;0:00:00
1001 - 5708;199.42580454224185;15954.064363379357;13561.769246285348;1001;5708;0:00:00
1001 - 2018;199.57190282156776;15965.752225725413;12670.447456288784;1001;2018;0:00:00
1001 - 1503;199.7133737831967;15977.069902655747;13806.280587287214;1001;1503;0:00:00
1001 - 1443;199.8015045207631;15984.120361661046;13715.493655905559;1001;1443;0:00:00
1001 - 5409;200.2737555016305;16021.900440130452;12236.15885225043;1001;5409;0:00:00
1001 - 1354;200.85167722764183;16068.134178211345;14736.066410877456;1001;1354;0:00:00
1001 - 2702;200.95727106996915;16076.581685597532;13215.268923754542;1001;2702;0:00:00
1001 - 1417;201.1767004251556;16094.136034012441;12999.917949528834;1001;1417;0:00:00
1001 - 1333;201.31218629085842;16104.97490326866;14507.098028166722;1001;1333;0:00:00
1001 - 1358;201.4533154684976;16116.265237479807;14920.787403747036;1001;1358;0:00:00
1001 - 2030;201.47906983173215;16118.325586538562;12208.35578396948;1001;2030;0:00:00
1001 - 1918;201.51547062597015;16121.237650077604;10955.038829597406;1001;1918;0:00:00
1001 - 1442;201.54285355646388;16123.428284517118;13375.524643161501;1001;1442;0:00:00
1001 - 1547;201.6922031325552;16135.376250604415;13449.886730755148;1001;1547;0:00:00
1001 - 1407;201.89257831423407;16151.406265138725;13384.120763725703;1001;1407;0:00:00
1001 - 3629;202.16464189614263;16173.171351691419;14147.67120818493;1001;3629;0:00:00
